lead_id,user_id,deal_id,lead_source,campaign_name,utm_medium,lead_cost,lead_status,created_at,converted_at,SDR,industry,year
985,288b6a08-2920-4fb1-bc33-217f1d888e91,b587133a-0ca1-49c0-b022-f5e7b762a427,LinkedIn,Q2 Retargeting,social,264.8777108448963,contacted,2024-10-27 17:48:36.623309,,Tori,SaaS,2024
986,65988a9d-2894-47c9-b42d-2f4dc679a794,,LinkedIn,Holiday Promo,email,295.9053402604856,qualified,2024-06-28 17:48:36.623309,,Jake,Cybersecurity,2024
987,8b24ac96-b057-40aa-8600-4cafad878f06,,Referral,Holiday Promo,email,505.7281911940813,qualified,2023-09-05 17:48:36.623309,,Barbie,AI & Machine Learning,2023
988,11e13514-a90f-48b9-a521-059de3adba82,80b3f56a-82d4-4f7f-9264-c6a960fc9c2c,LinkedIn,SEO Blog,email,213.47729020494145,qualified,2025-05-12 17:48:36.623309,,Barbie,Cloud Computing,2025
989,243c450c-35af-45dd-a7f1-729fe151651b,4faa3f0a-0bc1-4c33-9ef4-b2c054b4a87f,LinkedIn,Product Launch,email,214.3628505686601,qualified,2023-06-26 17:48:36.623309,,Midge,Data Analytics,2023
990,f29d4e79-19c9-446e-b6db-d3128fe7271a,,Email,Q2 Retargeting,email,303.1488992879399,contacted,2024-10-13 17:48:36.623309,,Ken,Data Analytics,2024
991,c3690d53-5f73-4d74-ad91-3f122846c752,,Webinar,SEO Blog,social,678.1657457954518,new,2025-07-03 17:48:36.623309,,Barbie,Managed IT Services,2025
992,6c688e0f-8389-474b-823b-297223c5d7b6,07e377a7-8c36-46f6-a071-738dbcd69143,Facebook Ads,Product Launch,paid_search,339.7220801837469,new,2024-06-28 17:48:36.623309,,Tori,Data Analytics,2024
993,4507c0e7-0b75-4210-ab9f-17a2d140a606,5bcc0afe-15e1-4542-a8bf-0394430faa44,Email,Summer Webinar,paid_search,262.76914189426486,contacted,2025-01-26 17:48:36.623309,,Tori,SaaS,2025
994,960948a7-f3c5-4870-a51c-422a3de135e5,,Webinar,Q1 Paid Search,social,536.8368649424804,new,2025-03-02 17:48:36.623309,,Barbie,Cybersecurity,2025
995,5d3f7fb2-362c-4bc9-860a-a000c4ff9df6,621feda2-ba2c-4162-9df7-ad40b49be650,Organic,Q2 Retargeting,referral,245.6336023427011,qualified,2025-09-09 17:48:36.623309,,Ken,Cybersecurity,2025
996,b27fd41f-b288-4eb6-ae68-4445ef0da4b8,,LinkedIn,SEO Blog,organic,285.4567577000398,converted,2024-08-31 17:48:36.623309,2024-09-13 08:37:47.623309,Ken,DevOps,2024
997,04caf662-c1fd-4465-a434-efc3ab2cd7fc,17b3ec2f-e274-42c5-98fa-63dd389ba6d7,Organic,Q2 Retargeting,social,362.6204615468731,new,2025-01-23 17:48:36.623309,,Midge,Software Development,2025
998,686e4d01-27c7-461a-92bb-38e85e69eb82,77f818c9-c8eb-4795-9635-26ca68061fa6,Webinar,SEO Blog,social,689.3988683476222,contacted,2024-01-22 17:48:36.623309,,Tori,Managed IT Services,2024
999,0fdb1622-44ad-4b5a-9e0f-77a196dfd305,,Facebook Ads,Spring Drip Campaign,paid_search,385.5675420500117,qualified,2023-01-21 17:48:36.623309,,Barbie,DevOps,2023
1000,853d59bf-14b9-404c-a5ed-134e1ee3993e,30555771-0e8c-434c-ab53-c7f360a8876f,Referral,Holiday Promo,organic,431.9304885985651,contacted,2023-02-18 17:48:36.623309,,Barbie,Software Development,2023
1001,e2407683-1445-4d70-a315-9eb4ea0c832a,9d376645-99e6-43e3-b329-a829a4e12572,Google Ads,Summer Webinar,referral,401.2335163480135,qualified,2024-03-17 17:48:36.623309,,Tori,DevOps,2024
1002,5963d22d-eca4-4f02-ac89-cf5771075b8b,9d5d394f-7c17-43b0-8809-e32bd0c82880,Referral,Summer Webinar,organic,280.509431623536,new,2025-03-22 17:48:36.623309,,Tori,Managed IT Services,2025
1003,f4ff1a3d-577e-453b-94b0-c6057846b799,b4daafcd-6286-4ab2-b79d-18e9b00bca21,Facebook Ads,Customer Referral,organic,373.59379317714246,contacted,2025-01-09 17:48:36.623309,,Tori,SaaS,2025
1004,d4656823-c8a8-4576-ba60-0139d0d0f5f5,46efcda6-bb54-495f-8edd-840b865f259c,Google Ads,Spring Drip Campaign,paid_search,235.54529117192263,new,2023-08-23 17:48:36.623309,,Barbie,SaaS,2023
1005,13c65554-8cb2-4266-af91-058a623410fb,e0421ae1-52c0-4193-bf05-3858fbce1cb0,LinkedIn,Q2 Retargeting,referral,330.4154660084272,qualified,2024-02-24 17:48:36.623309,,Midge,SaaS,2024
1006,e42e8d64-74d9-48be-ae42-7d97c6d6d45c,d795f574-1126-4d2a-a0f4-c259c43bd6e5,Email,Customer Referral,organic,376.0227997199021,converted,2023-05-25 17:48:36.623309,2023-06-28 10:49:43.623309,Midge,SaaS,2023
1007,66fbde11-40f8-4231-ad42-640257cb52d2,ff1d104c-c2d0-43ec-b849-4c6dd79607ea,Google Ads,SEO Blog,paid_search,264.365411845991,new,2024-02-19 17:48:36.623309,,Barbie,Cybersecurity,2024
1008,337c01bf-115b-4394-8bec-eced19d03eed,,Organic,Q1 Paid Search,paid_search,247.16787528441685,contacted,2024-07-27 17:48:36.623309,,Jake,SaaS,2024
1009,b6cdebf0-a008-442d-80bc-090e35d3c3fb,d07b9809-9de3-4179-9af1-4af4fac9e4b9,Email,Customer Referral,referral,390.71266604981867,new,2023-03-11 17:48:36.623309,,Jake,Cybersecurity,2023
1010,20118a93-2ac3-4f86-8a3a-ab3161e48659,,Google Ads,Summer Webinar,email,334.1763225349461,qualified,2024-06-20 17:48:36.623309,,Ken,Managed IT Services,2024
1011,982934c5-3514-4927-9b53-3c07f195a042,,Referral,Q2 Retargeting,social,428.9732936404016,contacted,2024-02-21 17:48:36.623309,,Barbie,AI & Machine Learning,2024
1012,f38a4d36-ac8a-4c68-97a1-80abec7cf703,,Organic,Q2 Retargeting,organic,305.03360696426995,contacted,2023-06-29 17:48:36.623309,,Barbie,Data Analytics,2023
1013,611a3794-6521-4b44-9539-cc08f9a85b9c,29a7bc59-3572-4ac7-bfc6-290423c2a137,Facebook Ads,Customer Referral,social,338.1721887390935,qualified,2025-04-13 17:48:36.623309,,Midge,Cloud Computing,2025
1014,133b9605-0b11-415b-bdbb-6e909687e77a,,Email,Summer Webinar,referral,257.2941857081132,contacted,2024-12-13 17:48:36.623309,,Midge,Data Analytics,2024
1015,a47e6c4f-3ee5-48d0-84a7-863ef528e420,,Facebook Ads,Summer Webinar,referral,364.0951031677104,new,2022-10-20 17:48:36.623309,,Barbie,Networking Solutions,2022
1016,ac67ef9f-1278-4d37-9219-d06b54284796,4b40fef9-c78f-420f-b26f-260c1b81300f,Referral,Holiday Promo,social,254.6312437130057,qualified,2025-05-02 17:48:36.623309,,Barbie,Software Development,2025
1017,ac23410d-687f-446d-b753-091951f59c0d,a2efd580-e334-4025-977f-a30f9e625141,Webinar,Q2 Retargeting,referral,591.7459446714104,contacted,2022-12-27 17:48:36.623309,,Tori,Software Development,2022
1018,0a9fdc56-0a86-4653-b89f-b120edaeb6cf,,Email,Product Launch,organic,279.6612980317342,qualified,2022-12-17 17:48:36.623309,,Midge,SaaS,2022
1019,318f95fb-0695-43b7-b9e9-1fd5170c82fc,27149cb3-1fdd-493d-a2e7-87028a25c5e5,Webinar,Customer Referral,organic,643.6259736141517,qualified,2025-08-13 17:48:36.623309,,Ken,Software Development,2025
1020,1839ad70-661f-429f-b0a8-57c230c2f074,3522ac59-f0c1-469d-8aa3-a42bddc79205,Referral,Q2 Retargeting,social,380.16395374825527,contacted,2024-10-25 17:48:36.623309,,Barbie,IT Consulting,2024
1021,e677d7cb-e03d-48ee-94e4-edd9e4620fd6,294a8420-c919-4dab-a7ba-0780ffc0e25b,Google Ads,Spring Drip Campaign,email,288.23669099793926,new,2025-08-05 17:48:36.623309,,Ken,Managed IT Services,2025
1022,da95bae9-c596-4a69-b52a-7d3c803761ed,dc1a3354-edfd-4f72-991b-c93b2cae4526,Email,Summer Webinar,organic,235.07029412587187,contacted,2023-08-31 17:48:36.623309,,Barbie,DevOps,2023
1023,ea8f9098-5110-4bbb-8d35-16a37214c58e,76429152-1fad-4fe6-9d2e-d54571f0563e,Organic,Customer Referral,organic,311.7460781546436,new,2023-02-26 17:48:36.623309,,Ken,Networking Solutions,2023
1024,d1e7fb86-89b0-4e54-a941-aa3290db4948,d1e23992-1285-4e3c-9dfc-4dcaf1a4f676,Facebook Ads,Q2 Retargeting,organic,284.50354899674016,new,2023-03-20 17:48:36.623309,,Tori,DevOps,2023
1025,af1ad319-d823-4177-a49c-d0edf46ab51f,,Facebook Ads,SEO Blog,email,236.04750938935905,qualified,2023-07-08 17:48:36.623309,,Midge,DevOps,2023
1026,4ee9d98c-b250-4f77-9d3b-138234d9a10a,,Webinar,Holiday Promo,referral,527.6615001127441,qualified,2023-03-18 17:48:36.623309,,Tori,SaaS,2023
1027,ec143608-2531-4cf8-91ae-444db1f40890,,Email,Q1 Paid Search,paid_search,383.4925503957759,new,2023-03-21 17:48:36.623309,,Tori,DevOps,2023
1028,ed99dad8-8aa5-4a87-9c53-5665ef882d97,24e081e9-543f-4db6-beb1-9c262c28cf23,Webinar,Holiday Promo,email,617.905930941127,new,2025-07-11 17:48:36.623309,,Jake,Networking Solutions,2025
1029,78e209f4-4ef2-427c-8620-0ae4f0c2a5b2,,Email,Summer Webinar,organic,310.7620249785522,contacted,2022-10-24 17:48:36.623309,,Tori,AI & Machine Learning,2022
1030,2f43e291-6421-458c-b425-033bad13db54,1dbeb07a-4e40-4f5f-8924-0d7b396b85c6,LinkedIn,Summer Webinar,paid_search,276.9872390793614,new,2022-11-03 17:48:36.623309,,Midge,Data Analytics,2022
1031,784a3781-ca14-4b34-9cf4-46a16dadc51e,5d1cb197-ea10-4550-8d0d-2fb8611e5aea,Facebook Ads,SEO Blog,paid_search,370.3443781714404,qualified,2025-03-14 17:48:36.623309,,Ken,AI & Machine Learning,2025
1032,6bb7f73b-205a-4292-99fa-c427c6ad8536,cbae8bd9-d105-4450-96a2-e358b1e15881,LinkedIn,Holiday Promo,social,312.28884368357694,new,2024-09-07 17:48:36.623309,,Ken,IT Consulting,2024
1033,ab01db3c-ea64-4c8e-b760-aed6b68180ac,402fc506-8924-42d4-a4fb-974a3e5cf99b,Google Ads,SEO Blog,email,288.76249147661696,disqualified,2023-05-30 17:48:36.623309,,Ken,Data Analytics,2023
1034,24a8e596-3a5c-4d03-b918-7c7a81bf0484,,Referral,SEO Blog,organic,351.40233653191206,new,2023-08-30 17:48:36.623309,,Jake,Data Analytics,2023
1035,dabbcdf5-366d-4638-b511-153b4717765c,26529f0f-d99c-49ee-9521-eccc66992e96,LinkedIn,Q1 Paid Search,referral,413.080601781059,new,2023-10-22 17:48:36.623309,,Tori,Cybersecurity,2023
1036,0cf1a295-311d-4b01-9c1e-a7d698650c99,c462e84f-1aa4-4b50-81e5-e12bf72f8c2a,LinkedIn,Spring Drip Campaign,organic,409.1773055710333,new,2023-10-27 17:48:36.623309,,Ken,Networking Solutions,2023
1037,623a5721-c5bd-473c-9e5d-92eb8fc62385,d59eb62d-9921-449b-a447-65d7d5cbf883,Organic,Q1 Paid Search,social,353.5362621560389,new,2023-06-22 17:48:36.623309,,Jake,AI & Machine Learning,2023
1038,ceeeccc9-2453-4de9-a506-8f6b67750ff3,88bbf41e-677e-47a8-9e10-673f51e63b05,Referral,Q2 Retargeting,referral,371.7705962325465,qualified,2023-09-25 17:48:36.623309,,Barbie,Cybersecurity,2023
1039,b753217a-aa3d-46cb-98e5-5749ff4c971b,3a8a9fb8-0e9a-449f-8749-e085fda7041d,Organic,Product Launch,social,251.52903833255223,new,2024-09-11 17:48:36.623309,,Tori,IT Consulting,2024
1040,ac67ef9f-1278-4d37-9219-d06b54284796,780e138f-2109-4086-9aa3-f9db8664b497,Facebook Ads,Customer Referral,social,296.5617728175594,contacted,2023-12-13 17:48:36.623309,,Barbie,IT Consulting,2023
1041,2eb74768-a3dc-4a50-9cf8-bab6ccd7622a,744e0324-d03e-40f6-bbc8-9e36c5eb88b9,Webinar,Product Launch,paid_search,488.9729867278859,qualified,2025-08-23 17:48:36.623309,,Tori,Cloud Computing,2025
1042,629e9139-08b8-43a0-9508-3e07f6da3f08,,Facebook Ads,Customer Referral,paid_search,367.8408866769735,new,2024-04-16 17:48:36.623309,,Barbie,AI & Machine Learning,2024
1043,1178bb26-7ca1-4e77-b36d-4e0b09f1ddb4,,Facebook Ads,Summer Webinar,organic,226.3528542628833,new,2024-10-28 17:48:36.623309,,Barbie,AI & Machine Learning,2024
1044,2060a474-178e-4ab6-845f-0478345b86da,39225042-b63a-48c4-861a-25d645005980,Referral,Summer Webinar,social,324.6112770546506,contacted,2025-05-18 17:48:36.623309,,Jake,Cybersecurity,2025
1045,2e542afa-5d98-4a7c-b35b-2a5312334901,2901ecb6-dfdc-454f-93b2-a07d2e7da411,Email,Product Launch,social,365.4417073473038,qualified,2024-07-24 17:48:36.623309,,Ken,Cloud Computing,2024
1046,f424de9c-0927-4e19-9ee1-f988608b0e5b,80b5b48f-ce8b-4fa5-be55-e0040beff504,LinkedIn,Q2 Retargeting,referral,214.7838702495462,qualified,2024-11-21 17:48:36.623309,,Midge,AI & Machine Learning,2024
1047,bafae2f2-8fdd-482d-8c8c-34172a7919dc,47be8fec-b8f9-4137-b5d9-50ad184e1a77,Webinar,Holiday Promo,referral,715.2702605497434,converted,2024-05-22 17:48:36.623309,2024-05-24 07:14:30.623309,Midge,SaaS,2024
1048,43c4a4c8-824a-4de5-ad8e-f17de10b6899,,Google Ads,Spring Drip Campaign,organic,255.7547571131822,qualified,2023-02-03 17:48:36.623309,,Midge,Cybersecurity,2023
1049,45d03ccb-8fbc-4a0c-a02d-56be6bf371d4,,Email,Spring Drip Campaign,social,291.58813841117376,new,2023-03-10 17:48:36.623309,,Tori,Software Development,2023
1050,00ea0f20-e365-4af7-8868-9b5542a695a9,,Organic,Product Launch,social,254.77069205557777,new,2024-09-01 17:48:36.623309,,Midge,IT Consulting,2024
1051,4d4bfb5b-6e2e-4851-8813-4c4785c94b77,da075d9d-91be-437b-b9a2-01e3433c8af5,Email,SEO Blog,organic,163.6700270132908,new,2023-08-07 17:48:36.623309,,Midge,AI & Machine Learning,2023
1052,50f69d58-db22-495c-939c-a8b880ab21cc,b907d022-8ece-46de-bc31-d01c8085e205,LinkedIn,Product Launch,social,282.7305837310828,new,2024-03-01 17:48:36.623309,,Barbie,Data Analytics,2024
1053,e44670ca-d755-4b57-8fee-d7014c365299,,Webinar,Summer Webinar,referral,552.0313474122801,contacted,2024-05-13 17:48:36.623309,,Barbie,Cloud Computing,2024
1054,d976c137-fd0a-461d-a760-44e43af3985d,e8b7ad80-8248-4bbf-bab4-5c54f780b30b,Email,Q2 Retargeting,email,338.8848478499946,contacted,2023-11-28 17:48:36.623309,,Midge,SaaS,2023
1055,fc47e31d-685e-404a-9a55-9cdb1e6a51a1,994d4863-3673-42f3-840e-8b0dc471eeb1,Organic,Customer Referral,email,246.9211838657878,new,2025-03-22 17:48:36.623309,,Ken,SaaS,2025
1056,3264baa2-7381-460f-9a91-52e95106f86c,3348c7d8-e8d6-439c-9cbc-bb3316618df3,Organic,Product Launch,email,362.4631755450688,new,2024-05-12 17:48:36.623309,,Midge,Cloud Computing,2024
1057,f72a9de2-1ab2-4f77-8b5d-abca3f04ae9a,,Referral,Q1 Paid Search,paid_search,337.56089249019004,contacted,2025-05-12 17:48:36.623309,,Tori,Managed IT Services,2025
1058,eff7319e-b9c9-4a11-a52a-1f3224fb9bef,958b921a-4569-48c8-9947-ff6e968c1691,Webinar,Spring Drip Campaign,paid_search,582.8109758313431,qualified,2023-01-08 17:48:36.623309,,Ken,Networking Solutions,2023
1059,fec045ca-d568-4966-a755-477e75c48637,,Google Ads,Q2 Retargeting,paid_search,367.8605928063689,new,2024-11-26 17:48:36.623309,,Jake,DevOps,2024
1060,5d3f7fb2-362c-4bc9-860a-a000c4ff9df6,a00f2829-bc2b-48a9-b0e5-50b752962ca7,Organic,SEO Blog,email,272.1136765595078,new,2023-07-28 17:48:36.623309,,Barbie,Cloud Computing,2023
1061,74363cb6-df83-41ab-b7f3-28c7dd31e854,,Referral,Q2 Retargeting,email,345.02580355271544,new,2023-05-29 17:48:36.623309,,Barbie,IT Consulting,2023
1062,c182ac0d-d4f9-46ee-a762-8b2856cf7dd6,e7451da0-66e0-4d41-ac07-11afde8fb486,Email,Q1 Paid Search,organic,251.59616818107065,new,2023-07-23 17:48:36.623309,,Ken,Networking Solutions,2023
1063,9e583cfd-4217-4df5-9781-afd51b11e69a,c884c78f-d556-47a2-b165-0f50726ee4ee,Webinar,Customer Referral,paid_search,553.533277612742,new,2025-07-22 17:48:36.623309,,Tori,Networking Solutions,2025
1064,c9cb9276-12e4-4ea5-9aa8-d5d733dfa6fc,9d8f5877-cecd-4f6b-b04c-9f87adf1feac,Google Ads,Customer Referral,paid_search,334.4788717614942,contacted,2023-01-29 17:48:36.623309,,Ken,Cloud Computing,2023
1065,56369664-09af-486e-ab0b-7ba8dacd77ab,,Email,Holiday Promo,organic,365.61569619978735,new,2023-09-24 17:48:36.623309,,Jake,SaaS,2023
1066,219f4d46-32ca-4e41-bdc1-4152f47ca724,d540fb26-894f-4c6e-9cc4-a42344ec2bb5,Google Ads,Customer Referral,paid_search,217.9202771336524,new,2025-09-10 17:48:36.623309,,Ken,Data Analytics,2025
1067,d6023c34-9278-4110-b2c5-96bbe9a3e069,b2ca95c3-cf35-4e22-b6b5-4d331238afdc,Referral,Q1 Paid Search,paid_search,344.1498102677998,new,2023-01-14 17:48:36.623309,,Tori,Networking Solutions,2023
1068,f948162c-265b-4aaf-aa7f-aaf81996412c,e6af8ece-0cc1-401a-80a5-e87fae784fd1,Google Ads,SEO Blog,paid_search,402.0663457070722,qualified,2024-02-03 17:48:36.623309,,Barbie,Data Analytics,2024
1069,ab18ccfb-2e49-4af2-bd93-ca16345ef8d5,,Google Ads,Summer Webinar,email,313.3663474860059,contacted,2023-08-23 17:48:36.623309,,Midge,AI & Machine Learning,2023
1070,55b0a843-872f-4fb3-9b76-58504241c915,c400b7e3-13a6-4b52-994c-710952811a6b,Google Ads,Q1 Paid Search,referral,317.8298500056914,qualified,2023-03-31 17:48:36.623309,,Ken,Networking Solutions,2023
1071,1a1bacc5-44db-4b37-bd25-28fab60dba94,b4bbfdc9-a1b3-4907-bab6-39565710c679,Organic,Q1 Paid Search,referral,328.3041864344164,qualified,2024-07-24 17:48:36.623309,,Barbie,IT Consulting,2024
1072,8d39a34b-7fb6-4131-9bba-6333f7bda963,,Referral,Holiday Promo,organic,457.533771543538,contacted,2023-08-29 17:48:36.623309,,Tori,Cybersecurity,2023
1073,72cfa50d-e3e8-4788-9128-d4ed7daa08b0,9c7e98d9-382f-4684-8521-b14a7d0f59f3,Email,Holiday Promo,email,290.6200280531463,contacted,2022-12-28 17:48:36.623309,,Ken,SaaS,2022
1074,92e4181f-ce9d-4a56-a496-0a11116a43ae,b86184c0-1f48-46af-bd4d-72d26c3bba1b,Facebook Ads,Product Launch,paid_search,389.8015621411339,new,2023-01-08 17:48:36.623309,,Tori,IT Consulting,2023
1075,65c3019a-8d2f-411a-80b5-644272546ff4,3e083e0d-fc4a-44dc-b01d-522892fc1b64,Google Ads,Spring Drip Campaign,organic,377.5372715899688,contacted,2023-11-17 17:48:36.623309,,Jake,Networking Solutions,2023
1076,c948e3f6-1681-4e5b-b481-5d0d37bba44f,e1e37d33-7b58-480d-896d-4a0acc9ee7a7,Email,Summer Webinar,referral,327.34097431226786,new,2023-07-27 17:48:36.623309,,Tori,DevOps,2023
1077,c7a1cbe3-d49f-4292-a83f-31684397341f,abd33fb6-9a2d-4d08-9530-24e455be4c7d,Referral,SEO Blog,referral,321.1405984470319,contacted,2024-05-13 17:48:36.623309,,Jake,Cybersecurity,2024
1078,7c586323-e440-4bbb-b5f7-5e0e237300ce,,Facebook Ads,Product Launch,organic,352.0151986632597,new,2024-02-22 17:48:36.623309,,Jake,AI & Machine Learning,2024
1079,208cc58e-e844-48bb-a625-ccb5b2a12f6f,87a2f1eb-5adb-42df-8549-c7263bb378ea,Facebook Ads,Customer Referral,referral,335.7736628656888,contacted,2022-10-16 17:48:36.623309,,Ken,Cybersecurity,2022
1080,3f7116bd-cf0a-4aab-8ab2-868986323be2,ce1c1033-05fa-41b3-b398-adce85b30a5c,Organic,Spring Drip Campaign,organic,368.9961582072581,contacted,2025-07-21 17:48:36.623309,,Jake,AI & Machine Learning,2025
1081,5ad57622-f24e-4eae-8c0c-583870e39f9c,64bcc24a-ac7c-4da2-9b87-e4806c5aaf24,Webinar,Spring Drip Campaign,organic,526.6668421600422,new,2023-02-18 17:48:36.623309,,Tori,DevOps,2023
1082,3a307ac4-8aa6-41a4-9a68-e9277b32ada1,,Referral,Customer Referral,social,419.3010496178392,new,2024-06-01 17:48:36.623309,,Barbie,Managed IT Services,2024
1083,d09f71c8-f413-4d3e-8769-44a98f9fcbaa,e9bd9a53-b206-429e-aa9f-ed9e451228c4,Organic,Q2 Retargeting,email,375.2217996212712,qualified,2025-07-13 17:48:36.623309,,Tori,AI & Machine Learning,2025
1084,7ebdd4a5-f226-49e7-a793-35a9c3cb48fc,e94b3705-0189-4b94-aa60-648c29197100,Google Ads,Spring Drip Campaign,organic,328.7710056885395,converted,2025-02-16 17:48:36.623309,2025-02-26 18:31:13.623309,Midge,Data Analytics,2025
1085,0133a2b3-5df3-4b9d-9dfd-3c16f74f1f94,,Organic,Q1 Paid Search,organic,174.10815948878434,qualified,2023-08-03 17:48:36.623309,,Barbie,Managed IT Services,2023
1086,2c5dfe70-ed93-4ec0-9292-4d22db16b129,,Referral,Q1 Paid Search,paid_search,317.45304252852844,contacted,2023-12-25 17:48:36.623309,,Tori,Cloud Computing,2023
1087,5f39a17a-8b7a-40a3-8de3-88e49187cfbc,7b326d56-81f5-4442-8a8d-c5db988dde09,Organic,Spring Drip Campaign,social,294.47830839240186,qualified,2025-10-09 17:48:36.623309,,Midge,Managed IT Services,2025
1088,91b53974-ca45-43cf-95d9-153380709482,,Webinar,Spring Drip Campaign,referral,673.244829574429,new,2024-11-07 17:48:36.623309,,Ken,Software Development,2024
1089,2286c215-9ede-46f2-86b2-3384cb2d0910,,Webinar,Customer Referral,email,616.2067700377711,contacted,2023-07-13 17:48:36.623309,,Jake,DevOps,2023
1090,efce7979-8fda-4041-b0cf-d0ca6f6f9033,7d5ca6e2-f40f-41d6-a66b-f349febbbaa3,Webinar,Q1 Paid Search,paid_search,536.1707800542744,converted,2025-02-19 17:48:36.623309,2025-03-25 04:27:56.623309,Barbie,Networking Solutions,2025
1091,74cfebe9-d2cd-46d5-bfab-5f47bef0a35c,4d209fa2-2a04-4199-886c-cbe5d1476bb5,Referral,Spring Drip Campaign,referral,426.1605715738036,contacted,2025-02-05 17:48:36.623309,,Barbie,DevOps,2025
1092,bc3e19c3-d254-4e04-a996-dcf1628f1519,,Referral,Q2 Retargeting,paid_search,292.5835766215681,new,2025-01-30 17:48:36.623309,,Barbie,Networking Solutions,2025
1093,f92354a9-1844-4af6-864c-1ed4092e99ba,3631dfeb-a6b1-4c20-afdc-f695ea165658,Email,Customer Referral,social,348.6738849953145,contacted,2024-10-03 17:48:36.623309,,Barbie,Data Analytics,2024
1094,f4ff1a3d-577e-453b-94b0-c6057846b799,48f51d02-db97-40f5-b793-90d45ce6527d,Email,Customer Referral,referral,357.8082378552047,qualified,2025-09-13 17:48:36.623309,,Barbie,IT Consulting,2025
1095,a161255d-97c1-4575-b69e-e4d9f74abfdb,48f51d02-db97-40f5-b793-90d45ce6527d,Facebook Ads,Product Launch,referral,368.1860976813125,new,2024-04-09 17:48:36.623309,,Tori,Managed IT Services,2024
1096,d39623cb-1438-4f17-88a7-7e2ce8af3d65,,Referral,Spring Drip Campaign,social,267.65868122508914,qualified,2023-11-25 17:48:36.623309,,Jake,Software Development,2023
1097,846d55fa-09cd-407c-ad92-2dc5fccb0fbc,0c98b2ab-6543-428a-9319-4d6a17ed70b7,Webinar,Q1 Paid Search,organic,605.892061077649,qualified,2025-09-26 17:48:36.623309,,Barbie,Data Analytics,2025
1098,64f1d327-819e-4db8-8a8f-100767049651,,Referral,Q1 Paid Search,paid_search,331.6143369048644,qualified,2023-02-22 17:48:36.623309,,Midge,Cloud Computing,2023
1099,bec9376f-4315-449b-b465-343e59aa4ab5,e212e8d7-bb72-438b-b8c9-7ae22ec7280a,LinkedIn,Customer Referral,organic,263.3339158181902,contacted,2025-01-16 17:48:36.623309,,Barbie,Networking Solutions,2025
1100,8e7ccef0-141c-4d50-b248-1bac4224b363,f000b9fb-b98c-45c3-9f6d-299bdfb0464b,Webinar,SEO Blog,social,664.057998212608,contacted,2024-12-13 17:48:36.623309,,Ken,DevOps,2024
1101,453d5960-8313-4dc5-8e5a-26e1f28717f6,962b4058-b6da-41f2-9048-8351daac781c,Facebook Ads,SEO Blog,referral,283.8932018691757,qualified,2025-05-26 17:48:36.623309,,Tori,Managed IT Services,2025
1102,1f4ed34f-29fd-4bf6-86e4-33a0de3ee900,,Referral,Q2 Retargeting,social,335.33878392827665,converted,2024-03-08 17:48:36.623309,2024-04-19 16:35:34.623309,Ken,Managed IT Services,2024
1103,3444d448-76fc-46d6-b91e-f662fb9de661,d64da5d2-3d26-496d-90f4-d3e94a66d4bb,LinkedIn,Spring Drip Campaign,paid_search,284.65261877713084,qualified,2023-08-02 17:48:36.623309,,Midge,Networking Solutions,2023
1104,2bbce38b-9bbb-4776-88bb-5c6402f3a9df,a51fb93b-3918-45dc-8542-f90aac5607c5,Google Ads,Q2 Retargeting,referral,401.99606825746775,new,2025-03-09 17:48:36.623309,,Barbie,Software Development,2025
