lead_id,user_id,continent,country_name,country_code,state_or_province_name,state_code,postal_code,latitude,longitude
938,f9ade4ec-cbc3-4b14-96dd-efb8ce6e5fbb,North America,United States,USA,Washington,WA,98082,40.7128,-74.006
939,a56ae30e-9029-40b9-b7a5-a26f03f292db,Asia,Japan,JPN,Fukuoka,40,8225150,35.6762,139.6503
940,f8f65923-1479-432b-9a5b-fbab886b7c36,North America,United States,USA,Pennsylvania,PA,15346,40.7128,-74.006
941,f689bba3-8ebe-4202-b712-eed87bdbe068,Asia,Japan,JPN,Osaka,27,5536332,34.6937,135.5023
942,427cc76a-586d-4895-80c3-d8390e244e06,North America,United States,USA,Texas,TX,71674,40.7128,-74.006
943,4b50aad0-2dac-44d6-9dd4-27fec3b09ce5,North America,United States,USA,California,CA,97498,37.7749,-122.4194
944,81b43291-91ab-4d5a-80d7-0236da42182e,Oceania,Australia,AUS,Victoria,VIC,3824,-33.8688,151.2093
945,e52d1f85-6415-4106-a866-465152bb4299,North America,United States,USA,Ohio,OH,40002,40.7128,-74.006
946,d4feb260-421d-4176-8de8-50126eeb8b03,North America,United States,USA,New York,NY,18761,40.7128,-74.006
947,28f4d085-379c-4b70-8e7d-b41094cbe8a0,North America,United States,USA,Massachusetts,MA,05824,40.7128,-74.006
948,64d69f7f-6307-4e8a-bc8c-4638a066b868,North America,United States,USA,Pennsylvania,PA,15912,40.7128,-74.006
949,ffd7f8d4-5061-4c67-a343-54e58d0b3939,Asia,Japan,JPN,Tokyo,13,1565531,35.6762,139.6503
950,dbd4a4fc-7d27-47d0-9085-1d9603b73fd6,Oceania,Australia,AUS,Northern Territory,NT,0768,-33.8688,151.2093
951,ceec221f-5ec8-4489-9708-b9b3acdf4945,North America,United States,USA,North Carolina,NC,24255,40.7128,-74.006
952,f77a074f-2c20-4bf8-bae1-763d835e1462,Oceania,Australia,AUS,Australian Capital Territory,ACT,2018,-33.8688,151.2093
953,aa31016d-068a-4706-8964-e44bd2ee788e,Oceania,Australia,AUS,Tasmania,TAS,7447,-33.8688,151.2093
954,505b0696-ed61-42c2-ac5c-d1856048f5c4,North America,United States,USA,Texas,TX,74741,40.7128,-74.006
955,ca9f8ffc-6ac9-4352-8cc0-ef034abe53e2,Asia,Japan,JPN,Hokkaido,01,0551208,35.6762,139.6503
956,ff6d73d0-f0a0-403a-b08d-9f5bc5871d05,Oceania,Australia,AUS,Australian Capital Territory,ACT,2004,-33.8688,151.2093
957,c8a28c37-7e58-44dc-9edb-1c805db787de,North America,United States,USA,Texas,TX,79204,40.7128,-74.006
958,cdc2bfc8-8645-4b72-9bb2-613a9b338672,North America,United States,USA,Pennsylvania,PA,16961,40.7128,-74.006
959,31114d54-a024-474a-b340-6ca3dcdf3745,Oceania,Australia,AUS,South Australia,SA,5361,-33.8688,151.2093
960,ee570c06-33b2-4747-91f6-5fede4d8d353,Asia,Japan,JPN,Osaka,27,5088376,34.6937,135.5023
961,dfe37043-591e-4ef2-9fe9-b216242806ed,North America,United States,USA,Massachusetts,MA,00409,40.7128,-74.006
962,e76a1549-c2dc-47e1-bbab-eebb5ad06643,Oceania,Australia,AUS,Queensland,QLD,4604,-33.8688,151.2093
963,16bbffc2-c476-4793-bac8-b65b45429850,Asia,Japan,JPN,Fukuoka,40,8513603,35.6762,139.6503
964,ea866516-5e79-4d7a-8966-9be05d1649d2,Asia,Japan,JPN,Kanagawa,14,2238225,35.6762,139.6503
965,973d34b9-13e6-4ed4-aa99-c72a8fefa806,Asia,Japan,JPN,Chiba,12,2648273,35.6762,139.6503
966,f7b953d5-9848-43e1-a13d-5b95b41b9b99,Oceania,Australia,AUS,Northern Territory,NT,0134,-33.8688,151.2093
967,8c0ccd70-a451-4785-9d3c-1f79386f00de,North America,United States,USA,Colorado,CO,81574,40.7128,-74.006
968,1e952856-a673-4cce-89fc-272668d2bcbf,North America,United States,USA,Texas,TX,70335,40.7128,-74.006
969,9f90b3e7-aec7-41a6-964e-73dbc3a60251,Oceania,Australia,AUS,Australian Capital Territory,ACT,2008,-33.8688,151.2093
970,0fbd3561-a0fc-407d-ac92-c50a5ef41776,Asia,Japan,JPN,Chiba,12,2288186,35.6762,139.6503
971,d19eeff4-9bec-4274-a049-d122a0b6dca2,Asia,Japan,JPN,Saitama,11,3673570,35.6762,139.6503
972,ab4d4e0f-3087-4a17-a88c-f04511aad872,Asia,Japan,JPN,Tokyo,13,1979948,35.6762,139.6503
973,34818bc1-8883-4417-b0d3-2dd2648dd049,Asia,Japan,JPN,Chiba,12,2706273,35.6762,139.6503
974,9bf28790-5149-4d8f-8469-07793693bf21,Asia,Japan,JPN,Chiba,12,2516254,35.6762,139.6503
975,9dbba30a-bc9e-4484-922e-6ae088dfe1c9,Oceania,Australia,AUS,Tasmania,TAS,7972,-33.8688,151.2093
976,6d99f09a-34ce-4098-8129-1026c6e77833,Asia,Japan,JPN,Chiba,12,2360318,35.6762,139.6503
977,42e52033-115f-4143-a205-13baae8a5cad,Asia,Japan,JPN,Hyogo,28,6490191,35.6762,139.6503
978,7583f673-0cb1-4d54-8c5c-7ebc2310f7ba,North America,United States,USA,Washington,WA,98327,40.7128,-74.006
979,d7386544-e3e8-44dc-ab7a-951e42e03dd1,North America,United States,USA,New York,NY,18802,40.7128,-74.006
980,4507c0e7-0b75-4210-ab9f-17a2d140a606,Asia,Japan,JPN,Hyogo,28,6162112,35.6762,139.6503
981,b411bbb9-7139-456e-abc6-07ab24ec16cf,Oceania,Australia,AUS,New South Wales,NSW,2827,-33.8688,151.2093
982,ca593397-c37f-471c-9b19-c4bc8cfa3316,Asia,Japan,JPN,Hyogo,28,6157204,35.6762,139.6503
983,7eef84ef-9e42-429d-9469-e67d716d6dd6,North America,United States,USA,Texas,TX,73497,40.7128,-74.006
984,532960a5-4927-4c80-bf44-2f39073adf26,Oceania,Australia,AUS,South Australia,SA,5163,-33.8688,151.2093
985,288b6a08-2920-4fb1-bc33-217f1d888e91,North America,United States,USA,Colorado,CO,87898,40.7128,-74.006
986,65988a9d-2894-47c9-b42d-2f4dc679a794,North America,United States,USA,Florida,FL,38160,40.7128,-74.006
987,8b24ac96-b057-40aa-8600-4cafad878f06,Oceania,Australia,AUS,New South Wales,NSW,2932,-33.8688,151.2093
988,11e13514-a90f-48b9-a521-059de3adba82,Oceania,Australia,AUS,Victoria,VIC,3012,-33.8688,151.2093
989,243c450c-35af-45dd-a7f1-729fe151651b,Asia,Japan,JPN,Osaka,27,5257284,34.6937,135.5023
990,f29d4e79-19c9-446e-b6db-d3128fe7271a,Asia,Japan,JPN,Osaka,27,5506427,34.6937,135.5023
991,c3690d53-5f73-4d74-ad91-3f122846c752,Oceania,Australia,AUS,Queensland,QLD,4507,-33.8688,151.2093
992,6c688e0f-8389-474b-823b-297223c5d7b6,North America,United States,USA,Florida,FL,33215,40.7128,-74.006
993,4507c0e7-0b75-4210-ab9f-17a2d140a606,North America,United States,USA,Georgia,GA,34001,40.7128,-74.006
994,960948a7-f3c5-4870-a51c-422a3de135e5,Oceania,Australia,AUS,Northern Territory,NT,0027,-33.8688,151.2093
995,5d3f7fb2-362c-4bc9-860a-a000c4ff9df6,Asia,Japan,JPN,Hokkaido,01,0364805,35.6762,139.6503
996,b27fd41f-b288-4eb6-ae68-4445ef0da4b8,Asia,Japan,JPN,Kanagawa,14,2960794,35.6762,139.6503
997,04caf662-c1fd-4465-a434-efc3ab2cd7fc,Asia,Japan,JPN,Chiba,12,2914968,35.6762,139.6503
998,686e4d01-27c7-461a-92bb-38e85e69eb82,North America,United States,USA,Colorado,CO,82229,40.7128,-74.006
999,0fdb1622-44ad-4b5a-9e0f-77a196dfd305,Oceania,Australia,AUS,Northern Territory,NT,0629,-33.8688,151.2093
1000,853d59bf-14b9-404c-a5ed-134e1ee3993e,Oceania,Australia,AUS,Tasmania,TAS,7928,-33.8688,151.2093
1001,e2407683-1445-4d70-a315-9eb4ea0c832a,North America,United States,USA,Ohio,OH,41834,40.7128,-74.006
1002,5963d22d-eca4-4f02-ac89-cf5771075b8b,North America,United States,USA,Pennsylvania,PA,16479,40.7128,-74.006
1003,f4ff1a3d-577e-453b-94b0-c6057846b799,North America,United States,USA,North Carolina,NC,23951,40.7128,-74.006
1004,d4656823-c8a8-4576-ba60-0139d0d0f5f5,Oceania,Australia,AUS,Victoria,VIC,3200,-33.8688,151.2093
1005,13c65554-8cb2-4266-af91-058a623410fb,Asia,Japan,JPN,Kanagawa,14,2868530,35.6762,139.6503
1006,e42e8d64-74d9-48be-ae42-7d97c6d6d45c,Asia,Japan,JPN,Kanagawa,14,2679563,35.6762,139.6503
1007,66fbde11-40f8-4231-ad42-640257cb52d2,Oceania,Australia,AUS,Tasmania,TAS,7125,-33.8688,151.2093
1008,337c01bf-115b-4394-8bec-eced19d03eed,North America,United States,USA,Georgia,GA,31657,40.7128,-74.006
1009,b6cdebf0-a008-442d-80bc-090e35d3c3fb,North America,United States,USA,Massachusetts,MA,05201,40.7128,-74.006
1010,20118a93-2ac3-4f86-8a3a-ab3161e48659,Asia,Japan,JPN,Fukuoka,40,8110617,35.6762,139.6503
1011,982934c5-3514-4927-9b53-3c07f195a042,Oceania,Australia,AUS,New South Wales,NSW,2875,-33.8688,151.2093
1012,f38a4d36-ac8a-4c68-97a1-80abec7cf703,Oceania,Australia,AUS,New South Wales,NSW,2208,-33.8688,151.2093
1013,611a3794-6521-4b44-9539-cc08f9a85b9c,Asia,Japan,JPN,Osaka,27,5480843,34.6937,135.5023
1014,133b9605-0b11-415b-bdbb-6e909687e77a,Asia,Japan,JPN,Fukuoka,40,8174758,35.6762,139.6503
1015,a47e6c4f-3ee5-48d0-84a7-863ef528e420,Oceania,Australia,AUS,Victoria,VIC,3623,-33.8688,151.2093
1016,ac67ef9f-1278-4d37-9219-d06b54284796,Oceania,Australia,AUS,New South Wales,NSW,2956,-33.8688,151.2093
1017,ac23410d-687f-446d-b753-091951f59c0d,North America,United States,USA,Georgia,GA,39576,40.7128,-74.006
1018,0a9fdc56-0a86-4653-b89f-b120edaeb6cf,Asia,Japan,JPN,Hokkaido,01,0468345,35.6762,139.6503
1019,318f95fb-0695-43b7-b9e9-1fd5170c82fc,Asia,Japan,JPN,Kyoto,26,6392977,35.6762,139.6503
1020,1839ad70-661f-429f-b0a8-57c230c2f074,Oceania,Australia,AUS,Victoria,VIC,3369,-33.8688,151.2093
1021,e677d7cb-e03d-48ee-94e4-edd9e4620fd6,Asia,Japan,JPN,Chiba,12,2224833,35.6762,139.6503
1022,da95bae9-c596-4a69-b52a-7d3c803761ed,Oceania,Australia,AUS,Victoria,VIC,3663,-33.8688,151.2093
1023,ea8f9098-5110-4bbb-8d35-16a37214c58e,Asia,Japan,JPN,Hyogo,28,6022030,35.6762,139.6503
1024,d1e7fb86-89b0-4e54-a941-aa3290db4948,North America,United States,USA,Texas,TX,79883,40.7128,-74.006
1025,af1ad319-d823-4177-a49c-d0edf46ab51f,Asia,Japan,JPN,Osaka,27,5894621,34.6937,135.5023
1026,4ee9d98c-b250-4f77-9d3b-138234d9a10a,North America,United States,USA,Texas,TX,70287,40.7128,-74.006
1027,ec143608-2531-4cf8-91ae-444db1f40890,North America,United States,USA,New York,NY,17379,40.7128,-74.006
1028,ed99dad8-8aa5-4a87-9c53-5665ef882d97,North America,United States,USA,Illinois,IL,61646,40.7128,-74.006
1029,78e209f4-4ef2-427c-8620-0ae4f0c2a5b2,North America,United States,USA,California,CA,92945,37.7749,-122.4194
1030,2f43e291-6421-458c-b425-033bad13db54,Asia,Japan,JPN,Chiba,12,2452936,35.6762,139.6503
1031,784a3781-ca14-4b34-9cf4-46a16dadc51e,Asia,Japan,JPN,Kanagawa,14,2112206,35.6762,139.6503
1032,6bb7f73b-205a-4292-99fa-c427c6ad8536,Asia,Japan,JPN,Tokyo,13,1935085,35.6762,139.6503
1033,ab01db3c-ea64-4c8e-b760-aed6b68180ac,Asia,Japan,JPN,Aichi,23,4782569,35.6762,139.6503
1034,24a8e596-3a5c-4d03-b918-7c7a81bf0484,North America,United States,USA,Colorado,CO,87246,40.7128,-74.006
1035,dabbcdf5-366d-4638-b511-153b4717765c,North America,United States,USA,Pennsylvania,PA,10162,40.7128,-74.006
1036,0cf1a295-311d-4b01-9c1e-a7d698650c99,Asia,Japan,JPN,Hyogo,28,6357255,35.6762,139.6503
1037,623a5721-c5bd-473c-9e5d-92eb8fc62385,North America,United States,USA,Colorado,CO,83811,40.7128,-74.006
1038,ceeeccc9-2453-4de9-a506-8f6b67750ff3,Oceania,Australia,AUS,Western Australia,WA,6212,-33.8688,151.2093
1039,b753217a-aa3d-46cb-98e5-5749ff4c971b,North America,United States,USA,Illinois,IL,63069,40.7128,-74.006
1040,ac67ef9f-1278-4d37-9219-d06b54284796,Oceania,Australia,AUS,Australian Capital Territory,ACT,2405,-33.8688,151.2093
1041,2eb74768-a3dc-4a50-9cf8-bab6ccd7622a,North America,United States,USA,North Carolina,NC,29731,40.7128,-74.006
1042,629e9139-08b8-43a0-9508-3e07f6da3f08,Oceania,Australia,AUS,Victoria,VIC,3843,-33.8688,151.2093
1043,1178bb26-7ca1-4e77-b36d-4e0b09f1ddb4,Oceania,Australia,AUS,Queensland,QLD,4566,-33.8688,151.2093
1044,2060a474-178e-4ab6-845f-0478345b86da,North America,United States,USA,Georgia,GA,37318,40.7128,-74.006
1045,2e542afa-5d98-4a7c-b35b-2a5312334901,Asia,Japan,JPN,Kyoto,26,6831709,35.6762,139.6503
1046,f424de9c-0927-4e19-9ee1-f988608b0e5b,Asia,Japan,JPN,Chiba,12,2565802,35.6762,139.6503
1047,bafae2f2-8fdd-482d-8c8c-34172a7919dc,Asia,Japan,JPN,Osaka,27,5711954,34.6937,135.5023
1048,43c4a4c8-824a-4de5-ad8e-f17de10b6899,Asia,Japan,JPN,Kanagawa,14,2210176,35.6762,139.6503
1049,45d03ccb-8fbc-4a0c-a02d-56be6bf371d4,North America,United States,USA,Colorado,CO,84141,40.7128,-74.006
1050,00ea0f20-e365-4af7-8868-9b5542a695a9,Asia,Japan,JPN,Kyoto,26,6055791,35.6762,139.6503
1051,4d4bfb5b-6e2e-4851-8813-4c4785c94b77,Asia,Japan,JPN,Hokkaido,01,0709648,35.6762,139.6503
1052,50f69d58-db22-495c-939c-a8b880ab21cc,Oceania,Australia,AUS,Tasmania,TAS,7821,-33.8688,151.2093
1053,e44670ca-d755-4b57-8fee-d7014c365299,Oceania,Australia,AUS,Western Australia,WA,6047,-33.8688,151.2093
1054,d976c137-fd0a-461d-a760-44e43af3985d,Asia,Japan,JPN,Osaka,27,5176379,34.6937,135.5023
1055,fc47e31d-685e-404a-9a55-9cdb1e6a51a1,Asia,Japan,JPN,Tokyo,13,1600638,35.6762,139.6503
1056,3264baa2-7381-460f-9a91-52e95106f86c,Asia,Japan,JPN,Fukuoka,40,8597351,35.6762,139.6503
1057,f72a9de2-1ab2-4f77-8b5d-abca3f04ae9a,North America,United States,USA,North Carolina,NC,28504,40.7128,-74.006
1058,eff7319e-b9c9-4a11-a52a-1f3224fb9bef,Asia,Japan,JPN,Kanagawa,14,2655402,35.6762,139.6503
1059,fec045ca-d568-4966-a755-477e75c48637,North America,United States,USA,Texas,TX,71192,40.7128,-74.006
1060,5d3f7fb2-362c-4bc9-860a-a000c4ff9df6,Oceania,Australia,AUS,Northern Territory,NT,0804,-33.8688,151.2093
1061,74363cb6-df83-41ab-b7f3-28c7dd31e854,Oceania,Australia,AUS,New South Wales,NSW,2991,-33.8688,151.2093
1062,c182ac0d-d4f9-46ee-a762-8b2856cf7dd6,Asia,Japan,JPN,Saitama,11,3721450,35.6762,139.6503
1063,9e583cfd-4217-4df5-9781-afd51b11e69a,North America,United States,USA,Massachusetts,MA,05406,40.7128,-74.006
1064,c9cb9276-12e4-4ea5-9aa8-d5d733dfa6fc,Asia,Japan,JPN,Chiba,12,2644124,35.6762,139.6503
1065,56369664-09af-486e-ab0b-7ba8dacd77ab,North America,United States,USA,New York,NY,19066,40.7128,-74.006
1066,219f4d46-32ca-4e41-bdc1-4152f47ca724,Asia,Japan,JPN,Tokyo,13,1870555,35.6762,139.6503
1067,d6023c34-9278-4110-b2c5-96bbe9a3e069,North America,United States,USA,Washington,WA,98421,40.7128,-74.006
1068,f948162c-265b-4aaf-aa7f-aaf81996412c,Oceania,Australia,AUS,Tasmania,TAS,7972,-33.8688,151.2093
1069,ab18ccfb-2e49-4af2-bd93-ca16345ef8d5,Asia,Japan,JPN,Aichi,23,4668256,35.6762,139.6503
1070,55b0a843-872f-4fb3-9b76-58504241c915,Asia,Japan,JPN,Kyoto,26,6475903,35.6762,139.6503
1071,1a1bacc5-44db-4b37-bd25-28fab60dba94,Oceania,Australia,AUS,Tasmania,TAS,7128,-33.8688,151.2093
1072,8d39a34b-7fb6-4131-9bba-6333f7bda963,North America,United States,USA,Ohio,OH,46337,40.7128,-74.006
1073,72cfa50d-e3e8-4788-9128-d4ed7daa08b0,Asia,Japan,JPN,Hokkaido,01,0376023,35.6762,139.6503
1074,92e4181f-ce9d-4a56-a496-0a11116a43ae,North America,United States,USA,North Carolina,NC,24430,40.7128,-74.006
1075,65c3019a-8d2f-411a-80b5-644272546ff4,North America,United States,USA,California,CA,94502,37.7749,-122.4194
1076,c948e3f6-1681-4e5b-b481-5d0d37bba44f,North America,United States,USA,Ohio,OH,44377,40.7128,-74.006
1077,c7a1cbe3-d49f-4292-a83f-31684397341f,North America,United States,USA,New York,NY,14024,40.7128,-74.006
1078,7c586323-e440-4bbb-b5f7-5e0e237300ce,North America,United States,USA,Massachusetts,MA,00953,40.7128,-74.006
1079,208cc58e-e844-48bb-a625-ccb5b2a12f6f,Asia,Japan,JPN,Osaka,27,5126343,34.6937,135.5023
1080,3f7116bd-cf0a-4aab-8ab2-868986323be2,North America,United States,USA,Pennsylvania,PA,19822,40.7128,-74.006
1081,5ad57622-f24e-4eae-8c0c-583870e39f9c,North America,United States,USA,California,CA,91251,37.7749,-122.4194
1082,3a307ac4-8aa6-41a4-9a68-e9277b32ada1,Oceania,Australia,AUS,Western Australia,WA,6024,-33.8688,151.2093
1083,d09f71c8-f413-4d3e-8769-44a98f9fcbaa,North America,United States,USA,Massachusetts,MA,08615,40.7128,-74.006
1084,7ebdd4a5-f226-49e7-a793-35a9c3cb48fc,Asia,Japan,JPN,Hokkaido,01,0619097,35.6762,139.6503
1085,0133a2b3-5df3-4b9d-9dfd-3c16f74f1f94,Oceania,Australia,AUS,Northern Territory,NT,0430,-33.8688,151.2093
1086,2c5dfe70-ed93-4ec0-9292-4d22db16b129,North America,United States,USA,North Carolina,NC,27598,40.7128,-74.006
1087,5f39a17a-8b7a-40a3-8de3-88e49187cfbc,Asia,Japan,JPN,Tokyo,13,1623222,35.6762,139.6503
1088,91b53974-ca45-43cf-95d9-153380709482,Asia,Japan,JPN,Tokyo,13,1620558,35.6762,139.6503
1089,2286c215-9ede-46f2-86b2-3384cb2d0910,North America,United States,USA,Georgia,GA,31376,40.7128,-74.006
1090,efce7979-8fda-4041-b0cf-d0ca6f6f9033,Oceania,Australia,AUS,Western Australia,WA,6454,-33.8688,151.2093
1091,74cfebe9-d2cd-46d5-bfab-5f47bef0a35c,Oceania,Australia,AUS,South Australia,SA,5275,-33.8688,151.2093
1092,bc3e19c3-d254-4e04-a996-dcf1628f1519,Oceania,Australia,AUS,Victoria,VIC,3047,-33.8688,151.2093
1093,f92354a9-1844-4af6-864c-1ed4092e99ba,Oceania,Australia,AUS,Northern Territory,NT,0926,-33.8688,151.2093
1094,f4ff1a3d-577e-453b-94b0-c6057846b799,Oceania,Australia,AUS,South Australia,SA,5179,-33.8688,151.2093
1095,a161255d-97c1-4575-b69e-e4d9f74abfdb,North America,United States,USA,Massachusetts,MA,05625,40.7128,-74.006
1096,d39623cb-1438-4f17-88a7-7e2ce8af3d65,North America,United States,USA,Massachusetts,MA,08310,40.7128,-74.006
1097,846d55fa-09cd-407c-ad92-2dc5fccb0fbc,Oceania,Australia,AUS,South Australia,SA,5327,-33.8688,151.2093
1098,64f1d327-819e-4db8-8a8f-100767049651,Asia,Japan,JPN,Chiba,12,2396203,35.6762,139.6503
1099,bec9376f-4315-449b-b465-343e59aa4ab5,Oceania,Australia,AUS,South Australia,SA,5469,-33.8688,151.2093
1100,8e7ccef0-141c-4d50-b248-1bac4224b363,Asia,Japan,JPN,Kanagawa,14,2951566,35.6762,139.6503
1101,453d5960-8313-4dc5-8e5a-26e1f28717f6,North America,United States,USA,Illinois,IL,61658,40.7128,-74.006
1102,1f4ed34f-29fd-4bf6-86e4-33a0de3ee900,Asia,Japan,JPN,Fukuoka,40,8313005,35.6762,139.6503
1103,3444d448-76fc-46d6-b91e-f662fb9de661,Asia,Japan,JPN,Aichi,23,4092242,35.6762,139.6503
1104,2bbce38b-9bbb-4776-88bb-5c6402f3a9df,Oceania,Australia,AUS,South Australia,SA,5715,-33.8688,151.2093
1105,8937cc34-9328-485a-94d1-bb3904c53827,Asia,Japan,JPN,Kanagawa,14,2473640,35.6762,139.6503
1106,92a49ad7-6fca-4448-93eb-a2a8acfd6b63,North America,United States,USA,North Carolina,NC,22458,40.7128,-74.006
1107,66416c5c-4ff4-482b-adb6-a01a24feffcb,North America,United States,USA,Georgia,GA,34939,40.7128,-74.006
1108,5af2685c-4059-4a89-a074-a7bbbda5c628,North America,United States,USA,Massachusetts,MA,03604,40.7128,-74.006
1109,07aa1224-6db3-413a-a8b7-9b5718285138,North America,United States,USA,Ohio,OH,42698,40.7128,-74.006
1110,84fa60e8-206f-41b5-bf1e-8feac97e1475,Oceania,Australia,AUS,Tasmania,TAS,7898,-33.8688,151.2093
1111,fc1f64e7-a7bc-438c-9a17-7cc3cf317e99,Asia,Japan,JPN,Saitama,11,3991279,35.6762,139.6503
1112,deee7fdc-ee50-4609-8fc1-561f262b1f21,Asia,Japan,JPN,Hyogo,28,6458769,35.6762,139.6503
1113,e1da52b0-e47a-4b35-9b0b-796ec158b2dc,Oceania,Australia,AUS,Queensland,QLD,4334,-33.8688,151.2093
1114,ed16463b-3418-4077-9226-9b13e01e6758,Asia,Japan,JPN,Osaka,27,5936907,34.6937,135.5023
1115,d6f6f311-641b-4dbf-9078-8a6e1602c40e,North America,United States,USA,Colorado,CO,86951,40.7128,-74.006
1116,543c4f67-dff9-46ae-95bf-e9e7588de1ae,North America,United States,USA,Georgia,GA,38821,40.7128,-74.006
1117,5ed75b33-d977-4bc5-9acf-62335e20ce76,Oceania,Australia,AUS,Australian Capital Territory,ACT,2061,-33.8688,151.2093
1118,45d3da81-324e-4591-ba86-2e5bc5f79398,Oceania,Australia,AUS,Australian Capital Territory,ACT,2131,-33.8688,151.2093
1119,f66850ce-2fa5-40ad-9f52-fe300703435f,North America,United States,USA,North Carolina,NC,27186,40.7128,-74.006
1120,7802a770-c885-4522-9a30-88859a18a957,Oceania,Australia,AUS,New South Wales,NSW,2555,-33.8688,151.2093
1121,e2b3cc81-2f95-4946-a1f7-c924f818991b,Asia,Japan,JPN,Aichi,23,4489677,35.6762,139.6503
1122,1b7d613a-099a-4277-b5ab-eed75f4b7895,North America,United States,USA,Massachusetts,MA,04993,40.7128,-74.006
1123,7259449a-6dc7-4a56-9c9b-a728e2f4be10,Asia,Japan,JPN,Kyoto,26,6091046,35.6762,139.6503
1124,7502c2e0-605d-4c5b-815f-8bb146665528,North America,United States,USA,Illinois,IL,67970,40.7128,-74.006
1125,13b25acd-ba12-409e-a632-718b1ddb07db,Asia,Japan,JPN,Hokkaido,01,0283497,35.6762,139.6503
1126,32c2980f-923d-4284-b83d-76838f6453c7,North America,United States,USA,Texas,TX,71678,40.7128,-74.006
1127,cd172050-54a5-40c1-9e52-b79916266bd9,North America,United States,USA,Colorado,CO,81367,40.7128,-74.006
1128,3b955cf0-98a9-432e-8cef-555e08a6b68e,Asia,Japan,JPN,Hokkaido,01,0774857,35.6762,139.6503
1129,a374ec72-80f0-4e0a-a642-54e107017ee8,Asia,Japan,JPN,Osaka,27,5972035,34.6937,135.5023
1130,84bd4538-f1bf-40c2-9f7f-e42fe40da6b0,Oceania,Australia,AUS,Western Australia,WA,6314,-33.8688,151.2093
1131,0139d70e-19d6-4a56-ac7a-a19c9fcf7c47,Asia,Japan,JPN,Aichi,23,4883483,35.6762,139.6503
1132,1f71c625-f776-47da-9d40-0d7f0519a9bc,North America,United States,USA,Illinois,IL,68997,40.7128,-74.006
1133,b3f74100-9314-4b78-87af-bce4434b138f,Asia,Japan,JPN,Hokkaido,01,0476811,35.6762,139.6503
1134,6a43ea00-4bd1-4f3a-af3e-c5a79c0203d2,Asia,Japan,JPN,Aichi,23,4873956,35.6762,139.6503
1135,d6def51f-ea87-42e2-97d9-7cb69fb89fce,North America,United States,USA,Illinois,IL,66322,40.7128,-74.006
1136,aa6b9e5e-fcc9-469a-87b4-fb8e1cf20cec,North America,United States,USA,Illinois,IL,67584,40.7128,-74.006
1137,ef88dee8-5d5c-49c4-ac8d-922afa930802,North America,United States,USA,Illinois,IL,62431,40.7128,-74.006
1138,9068167f-fbe6-457b-a9f9-b3bb56132e5d,North America,United States,USA,Pennsylvania,PA,18272,40.7128,-74.006
1139,d205cc03-e1b4-467d-8c17-bf49c8d22813,North America,United States,USA,Massachusetts,MA,09321,40.7128,-74.006
1140,8acded6a-fa92-46c7-a283-89e1952b985c,Asia,Japan,JPN,Kanagawa,14,2188736,35.6762,139.6503
1141,58022d49-4983-4edd-9f75-5fa5b2df7611,Asia,Japan,JPN,Hyogo,28,6198976,35.6762,139.6503
1142,1af86bb3-e374-4e46-8c1c-7d2d545eacd4,Asia,Japan,JPN,Aichi,23,4720247,35.6762,139.6503
1143,29d17b13-824d-4143-8551-674154302bcb,Oceania,Australia,AUS,New South Wales,NSW,2662,-33.8688,151.2093
1144,6c5cbf73-ff36-4f72-8182-fa6a1c24d0f7,Oceania,Australia,AUS,Northern Territory,NT,0983,-33.8688,151.2093
1145,3785dd0c-c73c-441f-9490-6f73709407fc,Oceania,Australia,AUS,New South Wales,NSW,2258,-33.8688,151.2093
1146,2452a607-9cad-4b2a-b552-5268bb7b474a,North America,United States,USA,Illinois,IL,65860,40.7128,-74.006
1147,85798ff9-3e81-4e7f-b211-1d68e88c750a,Asia,Japan,JPN,Kanagawa,14,2920350,35.6762,139.6503
1148,531cc3d3-139d-4fb8-b60c-1bb7ab3e2ae5,North America,United States,USA,Illinois,IL,66410,40.7128,-74.006
1149,777419f8-643a-4031-9075-a942eab62697,North America,United States,USA,Georgia,GA,33232,40.7128,-74.006
1150,e1e8401a-65fb-466f-a380-912ae9b7e01e,North America,United States,USA,North Carolina,NC,27409,40.7128,-74.006
